"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"532980","GOKUL","Gokul Refoils & Solv","B","1.0000","1","ES","E","BSE","44.0700","29.3900","","","-1"
"539011","CHENFERRO","Chennai Ferrous Industrie","X","5.0000","1","ES","E","BSE","165.6500","110.4500","","","-1"
"512237","JAICORPLTD","Jai Corp","A","5.0000","1","ES","E","BSE","249.7500","166.5500","","","-1"
"532001","INDCTST","Inducto Steel","X","1.0000","1","ES","E","BSE","42.3900","28.2700","","","-1"
"8880","KEEPLEARN","DSJ KEEP LEARNING LTD","BE","5.0000","1","ES","E","NSE","3.3500","3.2500","","","2864129"
"500231","UMANGDAIR","Umang Dairies","B","1.0000","1","ES","E","BSE","81.0200","54.0200","","","-1"
"2481","ONWARDTEC","Onward Technologies","EQ","5.0000","1","ES","E","NSE","665.2500","443.5500","","","180365"
"500213","ITHL","International Travel House","X","5.0000","1","ES","E","BSE","446.1500","297.4500","","","-1"
"3724","VSTIND","VST Industries","EQ","5.0000","1","ES","E","NSE","4270.1000","2846.8000","","","28088"
"500119","DHAMPURSUG","Dhampur Sugar Mills","A","5.0000","1","ES","E","BSE","378.5000","252.4000","","","-1"
"500188","HINDZINC","Hindustan Zinc","A","5.0000","1","ES","E","BSE","376.2500","250.8500","","","-1"
"500279","MIRCELECTR","Mirc Electronics","T","1.0000","1","ES","E","BSE","21.7800","20.9400","","","-1"
"500201","INDIAGLYCO","India Glycols","A","5.0000","1","ES","E","BSE","842.9000","562.0000","","","-1"
"513434","TATAMETALI","Tata Metaliks","A","5.0000","1","ES","E","BSE","1137.4000","758.3000","","","-1"
"18391","RBLBANK","RBL Bank","EQ","5.0000","1","ES","E","NSE","261.5000","214.0000","","","420298"
"532872","SPARC","Sun Pharma Advanced Research","A","5.0000","1","ES","E","BSE","267.1000","178.1000","","","-1"
"506128","PARNAXLAB","Parnax Lab","XT","1.0000","1","ES","E","BSE","91.0600","87.5000","","","-1"
"532143","SKMEGGPROD","Skm Egg Prod Export","B","5.0000","1","ES","E","BSE","479.9500","434.2500","","","-1"
"15288","HERCULES","Hercules Hoists","EQ","5.0000","1","ES","E","NSE","376.9000","251.3000","","","318367"
"14110","AUTOIND","AUTOLINE INDUSTRIES LTD","BE","5.0000","1","ES","E","NSE","100.0500","90.5500","","","1049316"
"531819","NUWAY","Nuway Organic Naturals In","XT","1.0000","1","ES","E","BSE","22.3800","20.2600","","","-1"
"500160","GTL","GTL","T","1.0000","1","ES","E","BSE","9.4800","8.5800","","","-1"
"534076","RHIM","Rhi Magnestia India","A","5.0000","1","ES","E","BSE","876.6500","584.4500","","","-1"
"502445","CITADEL","Citadel Realty And Developers","XT","1.0000","1","ES","E","BSE","30.1000","27.2400","","","-1"
"8119","RPSGVENT"," RPSG VENTURES","EQ","5.0000","1","ES","E","NSE","695.0000","463.4000","","","172641"
"500402","SPMLINFRA","SPML Infra","T","1.0000","1","ES","E","BSE","54.1800","52.0600","","","-1"
"15209","PPAP","PPAP Automotive","EQ","5.0000","1","ES","E","NSE","292.1000","194.8000","","","410759"
"542682","HARISH","Harish Textile Engineers","XT","1.0000","1","ES","E","BSE","48.3000","43.7000","","","-1"
"15007","MANGCHEFER","Mangalore Chemicals & Fer","EQ","5.0000","1","ES","E","NSE","132.7500","88.5500","","","903678"
"3048","SCI","Shipping Corp Of India","EQ","5.0000","1","ES","E","NSE","172.8000","115.2000","","","694040"
"12025","AURIONPRO","AURIONPRO SOLN LTD","BE","5.0000","1","ES","E","NSE","1313.0500","1188.0500","","","79944"
"503816","SWADPOL","Swadeshi Polytex","XT","1.0000","1","ES","E","BSE","43.3200","39.2000","","","-1"
"17295","NAGAFERT","NAGARJUN FERT AND CHE LTD","EQ","5.0000","1","ES","E","NSE","8.9500","8.1500","","","11695759"
"1139","GICHSGFIN","GIC Housing Finance","EQ","5.0000","1","ES","E","NSE","257.1500","171.4500","","","466619"
"11499","AMBICAAGAR","AMBICA AGAR & AROMAINDLTD","BE","5.0000","1","ES","E","NSE","34.5000","33.2000","","","561700"
"17818","LTIM","LTIMindtree Ltd","EQ","5.0000","1","ES","E","NSE","5914.8000","4839.4000","","","18344"
"539799","BHARATWIRE","Bharat Wire Ropes","B","5.0000","1","ES","E","BSE","321.1000","214.1000","","","-1"
"513488","SSWRL","Shree Steel Wire Ropes Lt","X","1.0000","1","ES","E","BSE","44.5900","29.7300","","","-1"
"523248","MACPLASQ","Machino Plastics","XT","5.0000","1","ES","E","BSE","188.2000","170.3000","","","-1"
"540310","CFL","Classic Filaments","XT","1.0000","1","ES","E","BSE","58.2300","55.9500","","","-1"
"522207","RASANDIK","Rasandik Engineering Indu","X","1.0000","1","ES","E","BSE","104.9800","70.0000","","","-1"
"500185","HCC","Hindustan Construction Co.","A","1.0000","1","ES","E","BSE","31.9600","21.3200","","","-1"
"532404","7TEC","Saven Technologies","X","1.0000","1","ES","E","BSE","51.8700","34.5900","","","-1"
"531608","GORANIN","Gorani Industries","X","5.0000","1","ES","E","BSE","155.9000","104.0000","","","-1"
"17987","TRF","TRF","EQ","5.0000","1","ES","E","NSE","294.5000","196.4000","","","359844"
"507944","BAJAJST","Bajaj Steel Ind.","X","5.0000","1","ES","E","BSE","1286.8500","857.9500","","","-1"
"532056","ADIEXRE","Adinath Exim Resources Lt","XT","1.0000","1","ES","E","BSE","21.0500","19.0500","","","-1"
"2606","LEMONTREE","Lemon Tree Hotels","EQ","5.0000","1","ES","E","NSE","135.2000","90.2000","","","886523"
"16799","ARCHIDPLY","ARCHIDPLY IND. LTD","BE","5.0000","1","ES","E","NSE","70.4500","63.7500","","","649585"
"20856","ZEELEARN","ZEE LEARN LIMITED","BE","5.0000","1","ES","E","NSE","5.0000","4.8500","","","10663232"
"531594","INCON","Incon Engineers","XT","1.0000","1","ES","E","BSE","15.9000","14.4000","","","-1"
"512062","ZSANMCOM","Sanmitra Commercial","XT","1.0000","1","ES","E","BSE","10.4800","9.5000","","","-1"
"500032","BAJAJHIND","Bajaj Hindusthan Sugar","A","1.0000","1","ES","E","BSE","32.2000","21.4800","","","-1"
"532475","APTECHT","Aptech","B","5.0000","1","ES","E","BSE","340.0000","226.7000","","","-1"
"17006","FELDVR","FUTURE ENTERPRISES LTD","BE","5.0000","1","ES","E","NSE","5.4500","4.9500","","","1287552"
"531221","MAYURFL","Mayur Floorings","XT","1.0000","1","ES","E","BSE","11.9100","10.7900","","","-1"
"538835","INTELLECT","Intellect Design Arena","A","5.0000","1","ES","E","BSE","873.9500","582.6500","","","-1"
"1508","ASTERDM","Aster Dm Healthcare","EQ","5.0000","1","ES","E","NSE","394.3500","262.9500","","","304203"
"17307","AJMERA","Ajmera Realty & Infra Ind","EQ","5.0000","1","ES","E","NSE","437.7000","291.8000","","","274156"
"13192","ENIL","Entertainment Network","EQ","5.0000","1","ES","E","NSE","180.9500","120.6500","","","663095"
"532307","MELSTAR","Melstar Information","Z","1.0000","1","ES","E","BSE","2.2600","2.0600","","","-1"
"531900","CCLINTER","Ccl International","X","1.0000","1","ES","E","BSE","22.9300","20.7500","","","-1"
"11399","SALZERELEC","Salzer Electronics","EQ","5.0000","1","ES","E","NSE","464.2000","309.5000","","","258488"
"540066","AMS","AMS Polymers","XT","1.0000","1","ES","E","BSE","25.7700","23.3300","","","-1"
"13839","DONEAR","Donear Ind.","EQ","5.0000","1","ES","E","NSE","125.6000","83.8000","","","955083"
"7885","KREBSBIO","KREBS BIOCHEMICALS & IND","BE","5.0000","1","ES","E","NSE","68.1000","65.5000","","","705031"
"512599","ADANIENT","Adani Enterprises","A","5.0000","1","ES","E","BSE","2730.1000","2233.8000","","","-1"
"526479","SKYIND","Sky Industries","X","1.0000","1","ES","E","BSE","70.5800","47.0600","","","-1"
"2610","PEARLPOLY","Pearl Polymers","EQ","5.0000","1","ES","E","NSE","30.6000","20.4000","","","550502"
"532782","SUTLEJTEX","Sutlej Textiles & Industr","B","1.0000","1","ES","E","BSE","66.2500","44.1700","","","-1"
"500008","AMARAJABAT","Amara Raja Batteries","A","5.0000","1","ES","E","BSE","764.0000","509.4000","","","-1"
"540425","SHANKARA","Shankara Building Product","B","5.0000","1","ES","E","BSE","868.0500","578.7500","","","-1"
"505978","TRITONV","Triton Valves","X","5.0000","1","ES","E","BSE","1918.8000","1279.2000","","","-1"
"538212","SHARPINV","Sharp Investments","XT","1.0000","1","ES","E","BSE","0.7700","0.7500","","","-1"
"530235","KJMCFIN","KJMC Financial Services","X","1.0000","1","ES","E","BSE","44.8800","40.6200","","","-1"
"532880","OMAXE","Omaxe","B","1.0000","1","ES","E","BSE","59.9800","40.0000","","","-1"
"523457","LINDEINDIA","Linde India","A","5.0000","1","ES","E","BSE","7036.2500","4690.8500","","","-1"
"530401","VINYOFL","Vinyoflex","XT","1.0000","1","ES","E","BSE","82.4600","79.2400","","","-1"
"9264","ARROWGREEN","Arrow Greentech","BE","5.0000","1","ES","E","NSE","365.2500","330.5000","","","287425"
"539730","FREDUN","Fredun Pharmaceuticals Li","XT","5.0000","1","ES","E","BSE","924.2500","836.2500","","","-1"
"500126","PGHL","Procter & Gamble Health","A","5.0000","1","ES","E","BSE","5959.8500","3973.2500","","","-1"
"542760","SWSOLAR","Sterling And Wilson Solar","T","5.0000","1","ES","E","BSE","376.2000","340.4000","","","-1"
"13510","AKASH","AKASH INFRA-PROJECTS LTD","EQ","5.0000","1","ES","E","NSE","31.9000","28.9000","","","551404"
"13826","SOBHA","Sobha","EQ","5.0000","1","ES","E","NSE","820.8000","547.2000","","","146157"
"530499","AKCAPIT","A.K.Capital Services","X","5.0000","1","ES","E","BSE","783.1000","640.8000","","","-1"
"524820","PANAMAPET","Panama Petrochem","B","5.0000","1","ES","E","BSE","380.5500","253.7500","","","-1"
"531344","CONCOR","Container Corp Of Ind","A","5.0000","1","ES","E","BSE","803.7000","657.6000","","","-1"
"530829","CILSEC","Cil Securities","X","1.0000","1","ES","E","BSE","32.6100","21.7500","","","-1"
"526247","PREMEXPLQ","Premier Explosives","T","5.0000","1","ES","E","BSE","1079.6000","976.8000","","","-1"
"533033","ISGEC","Isgec Heavy Engineering","A","5.0000","1","ES","E","BSE","860.4000","573.6000","","","-1"
"540481","CLFL","Classic Leasing & Finance","XT","1.0000","1","ES","E","BSE","13.4900","12.9700","","","-1"
"526817","CHEVIOT","Cheviot","B","5.0000","1","ES","E","BSE","1409.6000","939.8000","","","-1"
"512453","SHRJAGP","Shri Jagdamba Polymers Lt","X","5.0000","1","ES","E","BSE","852.0000","568.0000","","","-1"
"2616","SEAMECLTD","Seamec","EQ","5.0000","1","ES","E","NSE","783.2000","522.2000","","","153185"
"532855","HARYNACAP","Haryana Capfin","X","1.0000","1","ES","E","BSE","91.1500","74.5900","","","-1"
"509243","TVSSRICHAK","TVS Srichakra","A","5.0000","1","ES","E","BSE","3613.1000","2408.8000","","","-1"
"16965","TATAMTRDVR","Tata Motors Dvr","EQ","5.0000","1","ES","E","NSE","501.0000","334.0000","","","239504"
"500041","BANARISUG","Bannari Amman Sugars","B","5.0000","1","ES","E","BSE","3166.6000","2111.1000","","","-1"
"532945","SEPC","Shriram Epc","B","1.0000","1","ES","E","BSE","14.0300","12.7100","","","-1"
"532345","GATI","GATI","A","5.0000","1","ES","E","BSE","191.7500","127.8500","","","-1"
"511764","AASTAFIN","Upasana Finance","XT","1.0000","1","ES","E","BSE","42.6400","40.9800","","","-1"
"15332","NMDC","NMDC","EQ","5.0000","1","ES","E","NSE","157.4000","128.8000","","","697484"
"541179","ISEC","ICICI Securities","A","5.0000","1","ES","E","BSE","738.8000","492.6000","","","-1"
"540198","OSIAJEE","Osiajee Texfab","XT","1.0000","1","ES","E","BSE","39.7900","36.0100","","","-1"
"10580","TCI","Transport Corporation Of India","EQ","5.0000","1","ES","E","NSE","947.7500","631.8500","","","126583"
"530991","ROOPAIND","Roopa Industries","XT","1.0000","1","ES","E","BSE","44.5600","40.3200","","","-1"
"531352","PEETISEC","Peeti Securities","XT","1.0000","1","ES","E","BSE","25.2000","22.8000","","","-1"
"534976","VMART","Vmart Retail","A","5.0000","1","ES","E","BSE","2463.0000","1642.0000","","","-1"
"531541","KOBO","KOBO Biotech","Z","1.0000","1","ES","E","BSE","3.2300","2.9300","","","-1"
"512479","VIRYA","Virya Resources","XT","5.0000","1","ES","E","BSE","757.7000","728.0000","","","-1"
"12847","KRISHANA","KRISHANA PHOSCHEM LIMITED","EQ","5.0000","1","ES","E","NSE","593.3000","395.6000","","","202225"
"532616","XCHANGING","Xchanging Solutions","B","1.0000","1","ES","E","BSE","109.7400","73.1600","","","-1"
"538708","ETIL","Econo Trade Limit","X","1.0000","1","ES","E","BSE","10.5100","7.0100","","","-1"
"30023","ATULAUTO","Atul Auto","EQ","5.0000","1","ES","E","NSE","632.2500","517.3500","","","173960"
"540575","STARCEMENT","Star Cement","A","5.0000","1","ES","E","BSE","183.4500","122.3500","","","-1"
"540270","RAIDEEPIND","Raideep Industries Limite","XT","1.0000","1","ES","E","BSE","15.0000","1.5000","","","-1"
"517077","INDAGIV","Ind-Agiv Commerce","XT","1.0000","1","ES","E","BSE","36.2500","32.8100","","","-1"
"521113","SUDTIND-B","Suditi Industries","X","1.0000","1","ES","E","BSE","18.9400","12.6400","","","-1"
"501295","IITL","Industrial Investment Trust","T","5.0000","1","ES","E","BSE","113.1500","102.4500","","","-1"
"3837","TOKYOPLAST","Tokyo Plast Intl","EQ","5.0000","1","ES","E","NSE","122.0000","81.4000","","","310695"
"533210","KRITINUT","Kriti Nutrients","T","1.0000","1","ES","E","BSE","75.2500","68.0900","","","-1"
"11736","FRETAIL","FUTURE RETAIL LIMITED","BZ","5.0000","1","ES","E","NSE","3.3000","3.0000","","","17732689"
"532159","TRESCON","Trescon","XT","1.0000","1","ES","E","BSE","14.4800","13.9200","","","-1"
"445","5PAISA","5Paisa Capital","EQ","5.0000","1","ES","E","NSE","527.7500","351.8500","","","227346"
"13875","JINDRILL","Jindal Drilling & Ind.","EQ","5.0000","1","ES","E","NSE","675.3500","450.2500","","","177654"
"8423","RUCHINFRA","Ruchi Infrastructure","BE","5.0000","1","ES","E","NSE","11.6500","10.5500","","","7046913"
"531306","DHPIND","Dhp India","X","5.0000","1","ES","E","BSE","1055.0000","703.4000","","","-1"
"526544","SCANPGEOM","Scanpoint Geomatics","X","1.0000","1","ES","E","BSE","11.0100","7.3500","","","-1"
"511401","MCLTD","Munoth Communication","XT","1.0000","1","ES","E","BSE","15.6400","15.0400","","","-1"
"521097","AMARJOTHI","Amarjothi Spinning Mills","X","5.0000","1","ES","E","BSE","189.5000","126.4000","","","-1"
"542759","SPANDANA","Spandana Sphoorty Financi","B","5.0000","1","ES","E","BSE","910.8500","607.2500","","","-1"
"7450","NILASPACES","NILA SPACES LIMITED","BE","5.0000","1","ES","E","NSE","3.3000","3.2000","","","12880176"
"7374","STAR","Strides Pharma Science","EQ","5.0000","1","ES","E","NSE","643.0000","428.7000","","","186565"
"641","DNAMEDIA","DILIGENT MEDIA CORP LTD.","EQ","5.0000","1","ES","E","NSE","3.3500","2.7500","","","3849052"
"505232","VELJAN","Veljan Denison","X","5.0000","1","ES","E","BSE","2161.3000","1440.9000","","","-1"
"533271","ASHOKA","Ashoka Buildcon","A","5.0000","1","ES","E","BSE","122.8000","81.9000","","","-1"
"507785","TAINWALCHM","Tainwala Chemicals & Plastics","B","5.0000","1","ES","E","BSE","160.3000","106.9000","","","-1"
"1313","HARRMALAYA","Harrison Malayalam","EQ","5.0000","1","ES","E","NSE","185.2500","123.5500","","","603491"
"16045","PRINCEPIPE","Prince Pipes Fittings","EQ","5.0000","1","ES","E","NSE","840.3000","560.2000","","","142734"
"4394","MIRZAINT","Mirza International Limit","EQ","5.0000","1","ES","E","NSE","45.1500","40.8500","","","2325523"
"531280","PANKAJPO","Pankaj Polymers","X","1.0000","1","ES","E","BSE","7.0700","6.4100","","","-1"
"21399","GANGESSECU","Ganges Securities","EQ","5.0000","1","ES","E","NSE","153.0000","102.0000","","","327120"
"16986","COUNCODOS","Country Condo'S","EQ","5.0000","1","ES","E","NSE","4.3500","3.9500","","","2537431"
"477","BIRLACABLE","Birla Cable","EQ","5.0000","1","ES","E","NSE","323.6500","292.8500","","","324389"
"540768","MAHLOG","Mahindra Logistics Limite","A","5.0000","1","ES","E","BSE","471.1500","314.1500","","","-1"
"541153","BANDHANBNK","Bandhan Bank","A","5.0000","1","ES","E","BSE","278.0500","227.5500","","","-1"
"14309","INDIANB","Indian Bank","EQ","5.0000","1","ES","E","NSE","517.0500","344.7500","","","231652"
"14813","ADSL","Allied Digital Serv.","EQ","5.0000","1","ES","E","NSE","159.5000","106.4000","","","752108"
"3063","VEDL","Vedanta","EQ","5.0000","1","ES","E","NSE","247.0000","202.1000","","","442346"
"500355","RALLIS","Rallis India","A","5.0000","1","ES","E","BSE","258.0000","172.0000","","","-1"
"18425","ASIANHOTNR","ASIAN HOTELS (NORTH) LTD","BE","5.0000","1","ES","E","NSE","148.9000","134.7500","","","636120"
"18508","TVVISION","TV Vision","BE","5.0000","1","ES","E","NSE","3.4000","3.1000","","","1266945"
"517447","RSSOFTWARE","R.S.Software India","T","1.0000","1","ES","E","BSE","49.4100","47.4900","","","-1"
"6733","JINDALSTEL","Jindal Steel","EQ","5.0000","1","ES","E","NSE","764.7000","625.7000","","","143832"
"16937","INDBANK","INDBANK MERCH BANK","BE","5.0000","1","ES","E","NSE","39.0500","35.3500","","","1451167"
"501455","GREAVESCOT","Greaves Cotton","A","5.0000","1","ES","E","BSE","166.8500","111.2500","","","-1"
"508996","SATRAPROP","Satra Properties","Z","1.0000","1","ES","E","BSE","0.9400","0.8600","","","-1"
"513023","NAVA","Nava","A","5.0000","1","ES","E","BSE","529.9000","353.3000","","","-1"
"523127","EIHAHOTELS","EIH Associated Hotels","B","5.0000","1","ES","E","BSE","565.9000","377.3000","","","-1"
"500710","AKZOINDIA","Akzo Nobel","A","5.0000","1","ES","E","BSE","3013.9500","2009.3500","","","-1"
"29877","VIVIDHA","Visagar Polytex","EQ","5.0000","1","ES","E","NSE","1.2000","0.8000","","","9571307"
"11452","CCL","CCL Products","EQ","5.0000","1","ES","E","NSE","763.0000","508.7000","","","157239"
"505299","KPT","KPT Ind.","X","5.0000","1","ES","E","BSE","462.0500","378.0500","","","-1"
"511260","IDINFO","Id Info Business Services","XT","1.0000","1","ES","E","BSE","16.6400","15.0600","","","-1"
"532515","TVTODAY","Tv Today Network","B","5.0000","1","ES","E","BSE","262.9000","175.3000","","","-1"
"508867","NEWMKTADV","New Markets Advisory","XT","1.0000","1","ES","E","BSE","9.5500","8.6500","","","-1"
"532687","REPRO","Repro India","B","5.0000","1","ES","E","BSE","809.8500","732.7500","","","-1"
"540190","FRANKLININD","Franklin Industries Limit","XT","1.0000","1","ES","E","BSE","40.4500","38.8700","","","-1"
"530627","VIPULORG","Vipul Organics","X","5.0000","1","ES","E","BSE","159.4500","106.3500","","","-1"
"17603","MAHEPC","Mahindra Epc Irrigation","EQ","5.0000","1","ES","E","NSE","140.7000","93.8000","","","852875"
"514336","GENESIS","Genesis Ibrc India Limite","XT","1.0000","1","ES","E","BSE","11.8000","10.6800","","","-1"
"524634","ALUFLUOR","Alufluoride","X","5.0000","1","ES","E","BSE","514.7000","343.2000","","","-1"
"530879","CIFL","Capital India Finance","X","5.0000","1","ES","E","BSE","154.7000","103.2000","","","-1"
"341","BALRAMCHIN","Balrampur Chini Mills","EQ","5.0000","1","ES","E","NSE","484.2500","396.2500","","","226967"
"15283","KNRCON","Knr Constructions","EQ","5.0000","1","ES","E","NSE","331.6000","221.1000","","","361667"
"533452","DELPHIFX","Ebixcash World  Money India","B","5.0000","1","ES","E","BSE","440.2500","360.2500","","","-1"
"11262","IGL","Indraprastha Gas","EQ","5.0000","1","ES","E","NSE","500.5500","409.5500","","","219100"
"532356","TRIVENI","Triveni Engineering & Ind","A","5.0000","1","ES","E","BSE","468.0000","312.0000","","","-1"
"8424","VIPULLTD","Vipul","EQ","5.0000","1","ES","E","NSE","17.3000","14.2000","","","3923492"
"531626","OROSMITHS","Orosil Smiths India","X","1.0000","1","ES","E","BSE","4.9600","4.5000","","","-1"
"1174","GNFC","Gujarat Narmada Valley F&C","EQ","5.0000","1","ES","E","NSE","663.5500","542.9500","","","165676"
"13451","RATNAMANI","Ratnamani Metals & Tubes","EQ","5.0000","1","ES","E","NSE","3055.5000","2037.0000","","","39251"
"7","AARTIIND","Aarti Industries","EQ","5.0000","1","ES","E","NSE","545.8000","446.6000","","","201189"
"523419","TNTELE","Tamilnadu Telecommunicati","T","1.0000","1","ES","E","BSE","8.3400","7.5600","","","-1"
"18321","LGBBROSLTD","LG Balakrishnan & Bros","EQ","5.0000","1","ES","E","NSE","1228.2500","818.8500","","","97693"
"523840","INNOVTEC","Innovative Tech Pack","X","1.0000","1","ES","E","BSE","26.9800","18.0000","","","-1"
"530965","IOC","Indian Oil Corp","A","1.0000","1","ES","E","BSE","101.1100","82.7300","","","-1"
"20203","URJA","Urja Global","EQ","5.0000","1","ES","E","NSE","11.7500","7.8500","","","10203779"
"533056","VEDAVAAG","Vedavaag Systems","X","1.0000","1","ES","E","BSE","58.9200","39.2800","","","-1"
"505509","RESPONIND","Responsive Ind.","B","5.0000","1","ES","E","BSE","398.9000","266.0000","","","-1"
"511736","USHDI","Ushdev International","XT","1.0000","1","ES","E","BSE","1.7300","1.6700","","","-1"
"9867","NEXTMEDIA","Next Mediaworks","EQ","5.0000","1","ES","E","NSE","5.7000","5.2000","","","2187398"
"512589","SITAENT","Sita Enterprises","XT","1.0000","1","ES","E","BSE","25.2000","22.8000","","","-1"
"532083","SHKALYN","Shri Kalyan Holdings","XT","1.0000","1","ES","E","BSE","3.2800","2.9800","","","-1"
"11184","IDFCFIRSTB","IDFC First Bank","EQ","5.0000","1","ES","E","NSE","103.7000","84.9000","","","1060071"
"25194","TECHIN","TECHINDIA NIRMAN LIMITED","BE","5.0000","1","ES","E","NSE","12.0500","11.6500","","","468460"
"530005","INDIACEM","India Cements","A","5.0000","1","ES","E","BSE","255.9500","209.4500","","","-1"
"531169","SKPSEC","Skp Securities","X","1.0000","1","ES","E","BSE","86.1100","57.4100","","","-1"
"531454","POLYLINK","Polylink Polymers","X","1.0000","1","ES","E","BSE","26.5400","17.7000","","","-1"
"511654","SUGALDAM","Sugal & Damani Share Brokers","X","1.0000","1","ES","E","BSE","19.9300","18.0500","","","-1"
"520113","VESUVIUS","Vesuvius India","A","5.0000","1","ES","E","BSE","3767.0000","2511.4000","","","-1"
"531574","VASINFRA","Vas Infrastructure","X","1.0000","1","ES","E","BSE","3.7400","3.4000","","","-1"
"532933","PORWAL","Porwal Auto Components Lt","X","1.0000","1","ES","E","BSE","45.3600","41.0400","","","-1"
"17062","PALREDTEC","Palred Technologies Limited","EQ","5.0000","1","ES","E","NSE","177.8000","118.6000","","","400004"
"531092","OMINFRAL","OM Infra","T","1.0000","1","ES","E","BSE","82.9200","79.6800","","","-1"
"512527","SUPER","Super Sales India","XT","5.0000","1","ES","E","BSE","1193.8500","1080.1500","","","-1"
"513005","VBCFERROQ","Vbc Ferro Alloys","XT","1.0000","1","ES","E","BSE","44.1200","39.9200","","","-1"
"512345","YASTF","Yash Trading & Finance Lt","XT","1.0000","1","ES","E","BSE","19.4000","17.5600","","","-1"
"13175","NITINSPIN","Nitin Spinners","EQ","5.0000","1","ES","E","NSE","333.9000","222.6000","","","359358"
"511702","YOGI","Parsharti Investment","XT","1.0000","1","ES","E","BSE","32.8700","29.7500","","","-1"
"526739","SHAWGELTIN","Narmada Gelatines","X","5.0000","1","ES","E","BSE","529.9500","353.3500","","","-1"
"532440","MPSLTD","MPS","B","5.0000","1","ES","E","BSE","1905.7500","1270.5500","","","-1"
"526241","AMRAPLIN","Amrapali Industries","X","1.0000","1","ES","E","BSE","13.2300","8.8300","","","-1"
"511696","CHRTEDCA","Chartered Cap & Investments","X","5.0000","1","ES","E","BSE","142.9000","129.3000","","","-1"
"503229","SIMPLXREA","Simplex Realty","X","5.0000","1","ES","E","BSE","126.1000","84.1000","","","-1"
"506161","ISHWATR","Ishwarshakti Holdings","XT","1.0000","1","ES","E","BSE","3.3400","3.0400","","","-1"
"533202","SATCH","Nel Holdings South","X","1.0000","1","ES","E","BSE","3.0300","2.7500","","","-1"
"531254","OPTIFIN","Optimus Finance","X","1.0000","1","ES","E","BSE","100.8000","67.2000","","","-1"
"14398","AMDIND","Amd Industries","EQ","5.0000","1","ES","E","NSE","55.7500","50.4500","","","626752"
"15165","HITECHCORP","HITECH CORPORATION LTD","BE","5.0000","1","ES","E","NSE","241.9500","218.9500","","","433926"
"531921","AGARIND","Agarwal Industrial Corpor","B","5.0000","1","ES","E","BSE","1066.1000","710.8000","","","-1"
"9381","IL&FSTRANS","Il&Fs Trans Net","BZ","5.0000","1","ES","E","NSE","3.3500","3.0500","","","10756992"
"511187","MILLENNIUM","Millennium Online Solutions","XT","1.0000","1","ES","E","BSE","2.0200","1.9600","","","-1"
"4391","GULFOILLUB","Gulf Oil Lubricants India","EQ","5.0000","1","ES","E","NSE","633.6000","422.4000","","","189353"
"14947","MOTILALOFS","Motilal Oswal Fin Serv","EQ","5.0000","1","ES","E","NSE","1023.4000","682.3000","","","117174"
"20188","WABAG","Va Tech Wabag","EQ","5.0000","1","ES","E","NSE","562.6500","375.1500","","","213250"
"3066","SESHAPAPER","Seshasayee Paper & Boards","EQ","5.0000","1","ES","E","NSE","446.4000","297.6000","","","268796"
"532928","TRIL","Transformers And Rectifie","B","5.0000","1","ES","E","BSE","193.9000","129.3000","","","-1"
"514280","SANTETX","Sanrhea Technical Textile","XT","1.0000","1","ES","E","BSE","71.4000","64.6000","","","-1"
"24196","VADILALIND","Vadilal Industries","EQ","5.0000","1","ES","E","NSE","3074.6000","2049.8000","","","39022"
"28859","PROZONER","Prozone realty","EQ","5.0000","1","ES","E","NSE","34.6000","23.1000","","","3466069"
"526775","VALIANT","Valiant Communications Lt","XT","5.0000","1","ES","E","BSE","291.2000","279.8000","","","-1"
"4525","DYNAMATECH","Dynamatic Technologies","EQ","5.0000","1","ES","E","NSE","4935.5000","3290.4000","","","24313"
"20425","NACLIND","NACL Industries","EQ","5.0000","1","ES","E","NSE","97.1000","64.8000","","","1235205"
"531337","WINPRO","WinPro Industries","XT","1.0000","1","ES","E","BSE","3.7800","3.4200","","","-1"
"1675","ITI","ITI","EQ","5.0000","1","ES","E","NSE","218.1000","178.5000","","","503504"
"540596","ERIS","Eris Lifesciences","A","5.0000","1","ES","E","BSE","994.8500","663.2500","","","-1"
"10905","GENESYS","Genesys Intl Corpn","EQ","5.0000","1","ES","E","NSE","430.4000","287.0000","","","278771"
"25358","PGEL","PG Electroplast","EQ","5.0000","1","ES","E","NSE","2126.1500","1417.4500","","","56424"
"526237","MORGAN","Morgan Ventures","X","1.0000","1","ES","E","BSE","41.7300","27.8300","","","-1"
"31415","NBCC","NBCC","EQ","5.0000","1","ES","E","NSE","69.1500","46.1500","","","1733399"
"506235","ALEMBICLTD","Alembic","B","1.0000","1","ES","E","BSE","92.8800","61.9200","","","-1"
"531268","B2BSOFT","B2B Software Technologies","XT","1.0000","1","ES","E","BSE","29.5200","26.7200","","","-1"
"14602","WEBELSOLAR","Websol Energy System","EQ","5.0000","1","ES","E","NSE","156.2000","141.4000","","","672010"
"535204","MUKTA","Mukta Agriculture","X","1.0000","1","ES","E","BSE","3.9600","2.6400","","","-1"
"13342","VAKRANGEE","Vakrangee","EQ","5.0000","1","ES","E","NSE","20.0000","13.4000","","","5987309"
"533169","MANINFRA","Man Infraconstruction","B","5.0000","1","ES","E","BSE","182.4000","121.6000","","","-1"
